latitude,longitude,price,neighbourhood_cleansed,accommodates,room_type
51.46597507335441,-0.11611174381313928,59.0,Lambeth,2,Entire home/apt
51.52786079183691,-0.07104005235948929,93.0,Tower Hamlets,4,Entire home/apt
51.52913537548599,-0.1864721405613651,80.0,Westminster,2,Entire home/apt
51.48664170366024,-0.2095376908033889,140.0,Hammersmith and Fulham,4,Entire home/apt
51.4849726496241,-0.2843183996145238,125.0,Richmond upon Thames,4,Entire home/apt
51.43355174404656,-0.09225470060112173,94.0,Lambeth,4,Entire home/apt
51.47874682642165,-0.11279008107916595,40.0,Lambeth,2,Private room
51.57475468768678,-0.1382885421034291,50.0,Haringey,2,Private room
51.56118996571329,-0.21713066050613888,35.0,Barnet,2,Private room
51.467035542111596,-0.10035695087918216,85.0,Lambeth,4,Entire home/apt
51.374062127846926,-0.10276566158780484,48.0,Croydon,2,Private room
51.36690168149214,-0.030050103630617307,50.0,Croydon,2,Private room
51.592696145629176,-0.03721028813289865,69.0,Waltham Forest,4,Entire home/apt
51.52777212166673,-0.1959356326844262,90.0,Westminster,4,Entire home/apt
51.525892957940904,-0.30252001519355176,65.0,Ealing,2,Entire home/apt
51.51702750773104,-0.2465545270266596,28.0,Hammersmith and Fulham,1,Private room
51.44705796600028,0.01153507752056796,30.0,Lewisham,2,Private room
51.509300658076064,-0.122122689060327,320.0,Westminster,5,Entire home/apt
51.53281568514087,-0.1330291394148437,150.0,Camden,5,Entire home/apt
51.51382352626771,-0.06974697779311842,60.0,Tower Hamlets,2,Private room
51.59359058891279,-0.09787660881758277,64.0,Haringey,4,Entire home/apt
51.52660942313214,-0.08343725040785932,85.0,Hackney,1,Private room
51.55882984033288,0.010859503497646424,60.0,Waltham Forest,4,Entire home/apt
51.56579461258339,-0.15364715170973592,75.0,Camden,2,Private room
51.56392407388064,-0.09279084313544436,30.0,Hackney,2,Private room
51.49652654180767,-0.18334809920476106,116.0,Kensington and Chelsea,4,Entire home/apt
51.518445403656386,-0.1416135332803333,144.0,Westminster,3,Entire home/apt
51.39917664115942,-0.09759812839620098,40.0,Croydon,2,Private room
51.60486351057232,-0.11521244527930136,30.0,Haringey,2,Private room
51.406108194935186,-0.19873573183268484,59.0,Merton,2,Private room
51.55956656381964,-0.07724090849390994,250.0,Hackney,5,Entire home/apt
51.51491052210868,-0.12269910595541406,120.0,Westminster,4,Entire home/apt
51.49600570996983,-0.09932136731493768,35.0,Southwark,2,Private room
51.569463986607296,-0.05756427438561445,30.0,Hackney,2,Private room
51.552529688678206,-0.08803169003511531,70.0,Islington,2,Entire home/apt
51.48655115935557,-0.1504414930215564,125.0,Westminster,2,Entire home/apt
51.49154826250317,0.07894717892640328,20.0,Greenwich,1,Private room
51.498359649432885,-0.23271111679135034,38.0,Hammersmith and Fulham,2,Private room
51.53623433552532,-0.17551637271453224,135.0,Westminster,4,Entire home/apt
51.44667236934792,-0.2094418998688264,500.0,Wandsworth,8,Entire home/apt
51.53431131691306,-0.055060752054036016,36.0,Tower Hamlets,2,Private room
51.49875956924943,-0.08130441792251608,75.0,Southwark,3,Entire home/apt
51.49869682009119,-0.02143817224456657,99.0,Tower Hamlets,4,Entire home/apt
51.52679751312852,-0.08053717604242973,316.0,Hackney,6,Entire home/apt
51.57344587197865,-0.10738410062982334,60.0,Haringey,2,Entire home/apt
51.511476708495685,-0.2854955318839432,35.0,Ealing,2,Private room
51.484198284168514,-0.444319832560644,33.0,Hillingdon,2,Private room
51.525770372133614,-0.05500201400196693,40.0,Tower Hamlets,2,Private room
51.5370066218954,-0.0761987624146574,187.0,Hackney,16,Entire home/apt
51.501363480647896,0.037344435364219566,247.0,Newham,8,Entire home/apt
51.51424595149476,-0.16537043930400694,0.0,Westminster,2,Private room
51.55657201613325,-0.055785034485798336,40.0,Hackney,2,Private room
51.54357308679607,-0.04733316752615067,35.0,Hackney,2,Private room
51.50882054931472,-0.2805326015530236,300.0,Ealing,8,Entire home/apt
51.558651701885616,-0.115637766333755,65.0,Islington,2,Entire home/apt
51.582868661024285,-0.08742933849880162,35.0,Haringey,2,Private room
51.46014544552043,-0.1815616787390764,26.0,Wandsworth,1,Private room
51.5239755138622,-0.1400509809584846,300.0,Camden,8,Entire home/apt
51.56806540990684,-0.3402934517273206,75.0,Harrow,1,Private room
51.54123348400771,-0.2256510171778873,60.0,Brent,2,Private room
51.50723604996554,-0.1445422799899528,210.0,Westminster,2,Private room
51.51611192661024,-0.31714745437270425,52.0,Ealing,2,Private room
51.5153104213643,-0.11268980305150747,74.0,Camden,2,Entire home/apt
51.53004951702237,-0.08260678791792588,34.0,Hackney,1,Private room
51.522018729722355,-0.15228560999467625,290.0,Westminster,4,Entire home/apt
51.53594581225475,-0.24479869588365485,43.0,Brent,3,Entire home/apt
51.51658467623533,-0.12599238532136445,185.0,Camden,6,Entire home/apt
51.50349869139147,-0.21613272468336425,50.0,Hammersmith and Fulham,3,Private room
51.53217768097704,-0.10090107680353666,69.0,Islington,2,Private room
51.53686701033315,-0.2433077002383953,45.0,Brent,2,Private room
51.50097961605193,-0.11469447510095385,129.0,Lambeth,4,Entire home/apt
51.52835036759478,-0.04187278803048599,23.0,Tower Hamlets,1,Private room
51.468128771260936,-0.14146029295128784,78.0,Lambeth,4,Entire home/apt
51.45569857577224,-0.03847253695002269,50.0,Lewisham,2,Private room
51.54191397901637,-0.02165132919193633,50.0,Tower Hamlets,2,Entire home/apt
51.53332817264136,0.011098495419977927,29.0,Newham,2,Private room
51.46873258516414,-0.10963451921992587,30.0,Lambeth,2,Private room
51.49943444516367,-0.16506159428741346,85.0,Westminster,2,Private room
51.55914154014024,0.012770610362375905,60.0,Waltham Forest,4,Entire home/apt
51.498660759746244,-0.4659797327042574,57.0,Hillingdon,4,Entire home/apt
51.552212526666075,-0.21107163664668727,100.0,Brent,8,Private room
51.46634838789311,-0.10017746884760237,55.0,Lambeth,3,Entire home/apt
51.52638828785153,-0.07528702256486193,54.0,Tower Hamlets,2,Private room
51.47691157243922,-0.09672207429776948,40.0,Southwark,2,Private room
51.5526431160544,-0.13744173157468936,50.0,Camden,2,Private room
51.61068695284545,-0.17285038339080633,85.0,Barnet,6,Entire home/apt
51.66037663682166,-0.07547414742025275,34.0,Enfield,2,Private room
51.573997911897145,0.17121672007540836,119.0,Havering,6,Entire home/apt
51.45814765489982,-0.11946961552979965,60.0,Lambeth,4,Entire home/apt
51.52997595517365,-0.02175369603837454,47.0,Tower Hamlets,2,Private room
51.51492564776282,-0.18184287857692824,180.0,Westminster,4,Entire home/apt
51.49800738451614,-0.2680021568912525,225.0,Ealing,7,Entire home/apt
51.51576295721478,-0.07227034865146799,70.0,Tower Hamlets,2,Entire home/apt
51.49768768302041,-0.32966555134865944,120.0,Ealing,2,Entire home/apt
51.50895276609005,-0.4706145801291087,40.0,Hillingdon,2,Private room
51.47220823832154,-0.11012895081355606,45.0,Lambeth,2,Private room
51.53949441153572,-0.10859933856740332,140.0,Islington,4,Entire home/apt
51.51789525798903,-0.015079157992193084,110.0,Tower Hamlets,5,Entire home/apt
51.44209894889453,-0.1304526319498949,219.0,Lambeth,10,Entire home/apt
51.566627349928076,-0.09508568517758917,25.0,Hackney,2,Private room
51.51276722986511,-0.12503563579276372,249.0,Westminster,2,Entire home/apt
51.439475448820225,-0.16522527297671244,47.0,Wandsworth,2,Private room
51.51564318556633,-0.16388415436418596,50.0,Westminster,2,Private room
51.59157016336974,0.004922957411462421,22.0,Waltham Forest,2,Private room
51.514926216444856,-0.16231083042408515,65.0,Westminster,2,Private room
51.49707187004956,-0.08242048075609118,80.0,Southwark,2,Entire home/apt
51.49848610535412,-0.08274355641860635,75.0,Southwark,2,Entire home/apt
51.51627707530095,-0.06870863286080939,158.0,Tower Hamlets,5,Entire home/apt
51.492101453925244,-0.18748773623471324,285.0,Kensington and Chelsea,4,Entire home/apt
51.43356358391632,-0.11735342064781693,150.0,Lambeth,2,Entire home/apt
51.44762892118249,0.009690453910551244,50.0,Lewisham,4,Private room
51.505653064023676,-0.14584728916462805,250.0,Westminster,2,Private room
51.53614205751414,-0.14314410729784105,95.0,Camden,4,Private room
51.53146996412193,-0.1221610136983306,140.0,Islington,4,Entire home/apt
51.49106527867215,-0.2118254756513748,130.0,Hammersmith and Fulham,4,Entire home/apt
51.4001167388529,-0.1955956074481926,75.0,Merton,2,Private room
51.545304721485955,-0.03533406937186144,30.0,Hackney,2,Private room
51.484125751850975,-0.11494419651141725,100.0,Lambeth,6,Entire home/apt
51.43972940292559,0.013312063673072059,18.0,Lewisham,2,Private room
51.3430607049093,-0.12595144312326678,25.0,Croydon,2,Private room
51.509954024519814,-0.12397871444016775,130.0,Westminster,2,Entire home/apt
51.45341610528967,-0.2244026462543312,79.0,Wandsworth,2,Entire home/apt
51.52024068534657,-0.05382718216309705,59.0,Tower Hamlets,2,Private room
51.50515488031248,-0.06520918050794451,78.0,Tower Hamlets,2,Private room
51.46345072155643,-0.24198492686035805,30.0,Wandsworth,1,Private room
51.513300757698154,-0.2612697662318338,45.0,Ealing,2,Private room
51.60614134242571,-0.00789649138759053,65.0,Waltham Forest,2,Private room
51.497971185038026,-0.008390715429471673,36.0,Tower Hamlets,2,Private room
51.50094737139485,-0.08994111402388807,201.0,Southwark,6,Entire home/apt
51.526033813239614,-0.057436854623138835,55.0,Tower Hamlets,3,Entire home/apt
51.47293000833536,-0.19859285922495595,55.0,Hammersmith and Fulham,2,Private room
51.50254049836584,-0.08840178865187978,80.0,Southwark,2,Private room
51.570567204398536,0.05671151383663645,26.0,Redbridge,2,Private room
51.4253127824759,0.04850721810294465,25.0,Bromley,2,Private room
51.517646660371646,-0.2300976676812063,60.0,Hammersmith and Fulham,2,Private room
51.541426506057604,-0.14371227173048692,48.0,Camden,1,Private room
51.572959471103076,-0.10914606944233088,90.0,Haringey,4,Entire home/apt
51.539806975024355,-0.2560379403177034,29.0,Brent,2,Private room
51.55471512354282,0.11551753484044808,30.0,Barking and Dagenham,1,Private room
51.58296164453153,-0.14537674221094174,80.0,Haringey,2,Private room
51.518151867985424,-0.019583357081677463,40.0,Tower Hamlets,1,Private room
51.49880572599835,-0.20817410988464816,150.0,Kensington and Chelsea,2,Entire home/apt
51.43663864244415,-0.12488812760950024,50.0,Lambeth,4,Entire home/apt
51.51373196153799,-0.019543603268656232,76.0,Tower Hamlets,4,Entire home/apt
51.57024949264718,0.12210671446850604,80.0,Redbridge,2,Entire home/apt
51.528911049519024,-0.0502057092756488,68.0,Tower Hamlets,3,Entire home/apt
51.49351919244499,-0.17635248229239764,300.0,Kensington and Chelsea,8,Entire home/apt
51.505089563043214,-0.038260673588837335,80.0,Southwark,6,Entire home/apt
51.49194526830179,-0.1670810313612465,77.0,Kensington and Chelsea,2,Entire home/apt
51.48220126595189,-0.18001979349631525,139.0,Kensington and Chelsea,3,Entire home/apt
51.49353154349227,-0.14106391699826434,165.0,Westminster,5,Private room
51.53662465004322,-0.25334469464111503,47.0,Brent,2,Entire home/apt
51.57712177944849,-0.14802557152711765,25.0,Haringey,1,Private room
51.46920368756282,-0.2590536901612848,33.0,Richmond upon Thames,1,Private room
51.4928967971944,-0.1841137569560766,130.0,Kensington and Chelsea,2,Entire home/apt
51.4950416400533,-0.17713495438722654,300.0,Kensington and Chelsea,8,Entire home/apt
51.49359283964547,-0.1775890080991797,350.0,Kensington and Chelsea,8,Entire home/apt
51.51129975234743,-0.0635967078500505,65.0,Tower Hamlets,3,Entire home/apt
51.51050715962761,-0.192848106178626,140.0,Kensington and Chelsea,2,Entire home/apt
51.512445812624165,-0.1769677560965073,149.0,Westminster,4,Entire home/apt
51.597711914555255,-0.33811602809905306,420.0,Harrow,14,Entire home/apt
51.48818521845651,-0.18986872897119847,185.0,Kensington and Chelsea,4,Entire home/apt
51.48827575473624,-0.19446451295275125,130.0,Kensington and Chelsea,2,Entire home/apt
51.58124928117272,-0.07015509622033271,22.0,Haringey,2,Private room
51.50032797768536,-0.014679213247652732,40.0,Tower Hamlets,2,Private room
51.52727466042159,-0.09088858946948898,275.0,Islington,4,Entire home/apt
51.54165848826902,-0.2497479780990328,28.0,Brent,2,Private room
51.50462743079755,-0.0990873834153001,68.0,Southwark,4,Entire home/apt
51.422389378016824,-0.27865527361283465,120.0,Kingston upon Thames,6,Entire home/apt
51.47550946883898,-0.12934731836983346,45.0,Lambeth,2,Private room
51.41943422807638,-0.02500074230755947,85.0,Bromley,2,Shared room
51.406975653234966,-0.20970941607105148,85.0,Merton,1,Private room
51.46416563854717,-0.022911626717421515,70.0,Lewisham,4,Entire home/apt
51.459437819626295,-0.12651161557619253,70.0,Lambeth,2,Entire home/apt
51.519739809137704,-0.07058440172534734,41.0,Tower Hamlets,2,Private room
51.61123543768046,0.10007504320336184,52.0,Redbridge,4,Entire home/apt
51.595790486826594,-0.11182275358548936,160.0,Haringey,2,Entire home/apt
51.52144002519531,-0.07015410672061427,35.0,Tower Hamlets,2,Private room
51.52121606690164,-0.07215820832057868,38.0,Tower Hamlets,1,Private room
51.54257742189107,-0.02268359564269548,70.0,Tower Hamlets,2,Entire home/apt
51.41085244101404,-0.17889819473253105,65.0,Merton,4,Entire home/apt
51.520977864956436,-0.07015294731809522,39.0,Tower Hamlets,1,Private room
51.55219316495371,-0.1373024103648478,110.0,Camden,2,Entire home/apt
51.49510314059269,-0.102851844071377,33.0,Southwark,2,Private room
51.527282155277355,-0.1294087075219451,500.0,Camden,6,Shared room
51.541027178374826,-0.24863665559833106,30.0,Brent,2,Private room
51.516158452290796,-0.03917453436486168,90.0,Tower Hamlets,8,Entire home/apt
51.51400767689882,-0.20139417862473624,160.0,Kensington and Chelsea,6,Entire home/apt
51.528674725986576,-0.12659442024959502,65.0,Camden,2,Private room
51.4699290316312,-0.04549020833707331,59.0,Lewisham,2,Private room
51.60798279597224,-0.310253945124527,38.0,Harrow,2,Private room
51.521166522614024,-0.20750758129296712,333.0,Kensington and Chelsea,6,Entire home/apt
51.49257867861968,-0.16395552882688144,135.0,Kensington and Chelsea,4,Entire home/apt
51.5249707739469,-0.07555297387782854,100.0,Tower Hamlets,3,Entire home/apt
51.510552475304955,-0.19399425336748927,89.0,Kensington and Chelsea,2,Entire home/apt
51.469341169543505,-0.17697132828839138,420.0,Wandsworth,4,Private room
51.53161708665522,-0.20281336067085684,115.0,Westminster,2,Entire home/apt
51.47637381770318,-0.38347241988908143,50.0,Hounslow,2,Private room
51.52278847055304,-0.16551860865787166,250.0,Westminster,6,Entire home/apt
51.490659208995396,-0.20537442371712925,36.0,Hammersmith and Fulham,2,Private room
51.43764091500246,-0.20003339671056453,243.0,Merton,6,Entire home/apt
51.53519762652768,-0.06979359172194757,72.0,Hackney,4,Entire home/apt
51.54897367317978,0.01348218157209418,29.0,Newham,2,Private room
51.509923251153296,-0.19880930441126707,400.0,Kensington and Chelsea,9,Entire home/apt
51.5855210041147,-0.3599167391434897,55.0,Harrow,3,Private room
51.48988040194104,-0.16443613566781773,399.0,Kensington and Chelsea,4,Entire home/apt
51.523787230593825,-0.10456031401938028,180.0,Islington,4,Entire home/apt
51.534791278416215,-0.0694214255169157,140.0,Hackney,3,Entire home/apt
51.59008471729339,-0.11484787123684854,141.0,Haringey,5,Entire home/apt
51.43646568842746,0.04290373519912676,30.0,Bromley,2,Private room
51.419309400799364,-0.19013617359016144,145.0,Merton,7,Entire home/apt
51.503956295863006,-0.06529459647199913,78.0,Tower Hamlets,2,Private room
51.51338986485326,-0.2338019297783221,39.0,Hammersmith and Fulham,1,Private room
51.51329606417117,-0.1265487217793561,240.0,Camden,6,Entire home/apt
51.50028070043909,-0.04255575222079165,150.0,Southwark,2,Entire home/apt
51.504805214572976,-0.07775562252618914,500.0,Southwark,4,Entire home/apt
51.52929454167169,-0.031139580658537138,240.0,Tower Hamlets,5,Entire home/apt
51.54098674026982,-0.06400698262660996,258.0,Hackney,6,Entire home/apt
51.544764969951245,-0.15708766525720602,55.0,Camden,2,Private room
51.51777519058573,0.013002883310478127,130.0,Newham,4,Entire home/apt
51.53645427717472,-0.06380616249620037,89.0,Hackney,2,Entire home/apt
51.54398258582732,-0.15645594669951168,50.0,Camden,2,Private room
51.46745998594846,-0.039607278550154654,25.0,Lewisham,2,Private room
51.466743157739394,-0.1584883517961988,217.0,Wandsworth,8,Entire home/apt
51.53290258178582,-0.021496811974822456,175.0,Tower Hamlets,5,Entire home/apt
51.53623073478786,-0.08626307289070873,130.0,Hackney,4,Entire home/apt
51.519047314502295,-0.030399291694590488,21.0,Tower Hamlets,1,Private room
51.51813978027636,-0.2195360130997887,120.0,Kensington and Chelsea,3,Entire home/apt
51.414508327160966,-0.2137180560698798,60.0,Merton,2,Entire home/apt
51.48541332262386,-0.1892700436774395,40.0,Kensington and Chelsea,2,Shared room
51.58649964000086,-0.07654057905609933,100.0,Haringey,4,Entire home/apt
51.49245812099879,-0.13348652384289753,229.0,Westminster,6,Entire home/apt
51.56787137091156,-0.09426956172115568,80.0,Hackney,4,Entire home/apt
51.48545277402616,-0.4426798062157989,30.0,Hillingdon,1,Private room
51.505551741700714,0.01975393184617345,40.0,Newham,2,Private room
51.4921308470728,0.06301056660381264,29.0,Greenwich,2,Private room
51.5292497617549,-0.12316710647476005,46.0,Camden,2,Private room
51.52930646095606,-0.12386385210546284,52.0,Camden,4,Private room
51.47631507448229,-0.15090772926348853,99.0,Wandsworth,4,Entire home/apt
51.4919619150547,-0.2272642540776647,20.0,Hammersmith and Fulham,3,Private room
51.510773362491854,-0.27349353007685,70.0,Ealing,2,Entire home/apt
51.53684966380015,-0.11154816076146214,95.0,Islington,4,Entire home/apt
51.47667586959011,-0.10683446358177226,70.0,Lambeth,1,Entire home/apt
51.483194898290265,-0.07340142255121207,90.0,Southwark,2,Entire home/apt
51.50219101732145,-0.0962267323285624,90.0,Southwark,4,Entire home/apt
51.52142191452947,-0.3222449162547118,27.0,Ealing,2,Private room
51.54717038745461,-0.2385700816394677,20.0,Brent,1,Private room
51.60781074402952,-0.09428178798024857,29.0,Haringey,2,Private room
51.575632846958044,-0.14259897345878833,89.0,Haringey,7,Entire home/apt
51.565965210730354,-0.07216137958551169,28.0,Hackney,1,Private room
51.535701257501046,-0.032731046514601465,75.0,Tower Hamlets,2,Entire home/apt
51.45036039779483,-0.02353804427472551,52.0,Lewisham,2,Entire home/apt
51.584980505851824,-0.10576908845587593,140.0,Haringey,10,Entire home/apt
51.48815089634943,-0.25709212562974176,154.0,Hounslow,2,Private room
51.50588568415828,-0.06497008283764688,298.0,Tower Hamlets,8,Entire home/apt
51.59392369430761,-0.23298753714591386,48.0,Barnet,2,Entire home/apt
51.606698464599454,-0.3453323362800173,35.0,Harrow,1,Entire home/apt
51.454278640577314,-0.22383503778821606,55.0,Wandsworth,1,Private room
51.51857837412693,-0.1094921572264592,76.0,Camden,4,Entire home/apt
51.52266663703219,-0.032375616717715106,39.0,Tower Hamlets,1,Private room
51.498088372189706,-0.020205162609522768,174.0,Tower Hamlets,2,Entire home/apt
51.47888383881667,-0.1699887476047388,38.0,Wandsworth,2,Private room
51.51568347703248,-0.060113952108587575,80.0,Tower Hamlets,6,Entire home/apt
51.549908181485726,-0.09062501381081063,49.0,Islington,1,Private room
51.44834434868937,-0.09704960099655696,195.0,Southwark,8,Entire home/apt
51.496660657780865,-0.14797571844734192,58.0,Westminster,1,Private room
51.49080422659874,0.06843156582187701,30.0,Greenwich,2,Private room
51.543091611331775,-0.055530573258443065,90.0,Hackney,3,Entire home/apt
51.52801031114818,-0.06017723810593607,39.0,Tower Hamlets,2,Private room
51.4245124699416,-0.2050634693437696,200.0,Merton,3,Entire home/apt
51.51677505024749,-0.17881039228974488,270.0,Westminster,7,Entire home/apt
51.52519049428607,-0.11026043596492867,60.0,Islington,2,Private room
51.52872502251696,-0.10247876204052883,30.0,Islington,2,Private room
51.55522583790522,-0.07367004657818145,140.0,Hackney,4,Entire home/apt
51.5992698959101,0.1648916641776127,28.0,Havering,2,Private room
51.50178347506807,-0.33556289397408195,70.0,Ealing,2,Private room
51.47113781165547,-0.13000060975566674,89.0,Lambeth,4,Entire home/apt
51.58380875179735,-0.2002010466495092,66.0,Barnet,1,Private room
51.47560680721243,-0.08932583389261219,120.0,Southwark,3,Entire home/apt
51.40040972075201,-0.2569114807564674,32.0,Kingston upon Thames,2,Private room
51.315631854461394,-0.15851070188338853,23.0,Croydon,2,Private room
51.449054004084005,-0.09872097223089167,45.0,Southwark,1,Private room
51.57134458509465,-0.029308223484057105,18.0,Waltham Forest,2,Private room
51.467344477735395,-0.057307721181270074,53.0,Southwark,2,Entire home/apt
51.553073005991315,-0.07024618568606869,20.0,Hackney,2,Private room
51.5329477635344,-0.11156204024401682,81.0,Islington,2,Entire home/apt
51.54077674941376,-0.02045962207335775,70.0,Tower Hamlets,2,Private room
51.49363071657103,-0.07077426723061235,200.0,Southwark,2,Private room
51.5157108780289,-0.05726250498797302,50.0,Tower Hamlets,2,Private room
51.5424647400917,-0.11889691518459558,125.0,Islington,4,Entire home/apt
51.43253997489331,-0.16192227147006258,73.0,Wandsworth,4,Entire home/apt
51.52393377270287,-0.21151125330560056,95.0,Kensington and Chelsea,2,Private room
51.532215330742865,-0.2218808368304548,58.0,Brent,2,Entire home/apt
51.522512255504296,-0.16492201716069038,150.0,Westminster,2,Entire home/apt
51.48950974172853,-0.08208222946414176,35.0,Southwark,2,Private room
51.58659059901536,-0.2587586314464084,49.0,Brent,3,Entire home/apt
51.54704654293994,-0.04229743229763975,30.0,Hackney,2,Private room
51.49069703526642,-0.08201560366086738,38.0,Southwark,3,Private room
51.47124361373494,-0.07937247730074101,33.0,Southwark,2,Private room
51.526970472489225,-0.12272319775650803,55.0,Camden,2,Private room
51.54893228226474,-0.08889128428596457,100.0,Islington,2,Private room
51.5998543032314,-0.0642812598702867,99.0,Haringey,2,Entire home/apt
51.457594005492865,-0.16500484757904746,120.0,Wandsworth,4,Entire home/apt
51.54591134218028,-0.17621958442569366,100.0,Camden,2,Entire home/apt
51.49076612087498,-0.017011544305451,35.0,Tower Hamlets,1,Private room
51.59900327370634,-0.06533057888833507,45.0,Haringey,2,Private room
51.51346011666213,-0.19407860131277685,100.0,Westminster,2,Entire home/apt
51.53295219754366,-0.03927480562112378,35.0,Tower Hamlets,2,Private room
51.55115585021818,-0.09071696939354948,26.0,Islington,1,Private room
51.511341764634466,-0.035153032831142204,60.0,Tower Hamlets,1,Private room
51.53281142533597,-0.13009028892382854,51.0,Camden,4,Entire home/apt
51.43611003542561,-0.09034896954316783,60.0,Southwark,2,Entire home/apt
51.43792090284485,-0.33363870074362245,84.0,Richmond upon Thames,6,Entire home/apt
51.533279935923424,-0.027863212783190525,20.0,Tower Hamlets,1,Private room
51.522734706634225,0.019517114653098445,42.0,Newham,2,Entire home/apt
51.505347420846654,-0.07002763578154829,128.0,Tower Hamlets,7,Entire home/apt
51.48096698472183,-0.11359808875304556,48.0,Lambeth,2,Private room
51.478879057367,0.07203913375143713,32.0,Greenwich,1,Private room
51.51690433027606,-0.06395734743647433,200.0,Tower Hamlets,5,Entire home/apt
51.499635603258774,-0.14277354266780082,125.0,Westminster,4,Entire home/apt
51.45668391587918,-0.18543801051782532,150.0,Wandsworth,3,Entire home/apt
51.466490935894974,-0.02765731049291757,35.0,Lewisham,2,Private room
51.49207507425634,-0.09422528894339237,40.0,Southwark,1,Private room
51.540723369707784,-0.11298936118062135,79.0,Islington,2,Entire home/apt
51.542972233656776,-0.19560600223293947,99.0,Camden,4,Entire home/apt
51.51626217950128,-0.1421815610691661,119.0,Westminster,4,Entire home/apt
51.53651832205675,-0.02051515701385828,29.0,Newham,2,Private room
51.456295078615504,-0.08059322751684173,130.0,Southwark,4,Entire home/apt
51.562799344034126,-0.09570577182678867,99.0,Hackney,3,Entire home/apt
51.486193278896216,-0.06110740473736236,78.0,Southwark,2,Entire home/apt
51.508870140734,-0.0585177134192701,169.0,Tower Hamlets,5,Entire home/apt
51.52314822147485,-0.0911243384191251,130.0,Islington,4,Entire home/apt
51.522163100469406,-0.0935688048982978,130.0,Islington,4,Entire home/apt
51.4411842983733,-0.16466215260416742,105.0,Wandsworth,4,Entire home/apt
51.507154318240175,-0.25172600836925857,100.0,Ealing,2,Entire home/apt
51.501053941904004,-0.17895354110112394,170.0,Westminster,4,Entire home/apt
51.44504932599018,-0.14907062028033827,108.0,Wandsworth,2,Entire home/apt
51.43885218082698,-0.1841926855425493,160.0,Wandsworth,8,Entire home/apt
51.37124917480408,-0.18824816152011564,40.0,Sutton,4,Private room
51.491430254263534,-0.29877437411351754,89.0,Hounslow,2,Entire home/apt
51.51406209098235,-0.4646880884736153,34.0,Hillingdon,2,Private room
51.562030432616936,-0.07369688322135101,50.0,Hackney,1,Private room
51.504889913479296,-0.2436361139749033,112.0,Hammersmith and Fulham,2,Entire home/apt
51.545983988751104,-0.0515256921214418,95.0,Hackney,4,Entire home/apt
51.5187460251264,-0.16795790664425628,125.0,Westminster,2,Entire home/apt
51.50934418446071,0.019043930455258085,160.0,Newham,6,Entire home/apt
51.50713527669888,-0.30571710200422264,36.0,Ealing,1,Private room
51.517735497090385,-0.18260710821615445,100.0,Westminster,12,Entire home/apt
51.49226463100074,-0.1383306412837997,60.0,Westminster,2,Private room
51.53686808639026,-0.14519955004109514,69.0,Camden,2,Private room
51.48894980506031,-0.19501622088649787,74.0,Kensington and Chelsea,2,Entire home/apt
51.57681552472509,-0.09406362767598342,60.0,Haringey,2,Entire home/apt
51.477181811766386,-0.21329742967284074,40.0,Hammersmith and Fulham,2,Private room
51.55120012644925,-0.057548663182985814,130.0,Hackney,4,Entire home/apt
51.49632565163836,-0.2077119077402488,150.0,Kensington and Chelsea,7,Private room
51.55831586839947,-0.07517092665677608,100.0,Hackney,4,Entire home/apt
51.531452425016425,-0.04633299986468909,30.0,Tower Hamlets,1,Private room
51.479749056096345,-0.01512599772867374,60.0,Greenwich,4,Entire home/apt
51.50971784572739,-0.27412918445281603,70.0,Ealing,1,Private room
51.48102506269617,-0.19917666555339733,150.0,Hammersmith and Fulham,4,Entire home/apt
51.51367006269182,-0.3076630183376614,250.0,Ealing,4,Entire home/apt
51.56653953239564,-0.07030874083009908,26.0,Hackney,1,Private room
51.49149766403053,-0.3027100764985071,184.0,Hounslow,4,Entire home/apt
51.50305575586978,-0.21294820112151613,110.0,Kensington and Chelsea,2,Entire home/apt
51.51472432618599,-0.1644803310530662,120.0,Westminster,3,Entire home/apt
51.494379938383,-0.10213862918253318,60.0,Southwark,2,Entire home/apt
51.485405992113506,0.105017226278612,50.0,Greenwich,2,Private room
51.558693297714996,-0.06542860549230622,66.0,Hackney,2,Entire home/apt
51.43410096585435,0.05122320271744588,60.0,Greenwich,2,Private room
51.49339010690762,0.06157031898044764,90.0,Greenwich,2,Entire home/apt
51.51287808766332,-0.03378077856404324,39.0,Tower Hamlets,2,Private room
51.42420474517904,-0.2063052244820964,25.0,Merton,1,Private room
51.470402126121655,-0.17113221266058146,80.0,Wandsworth,4,Entire home/apt
51.53983894686332,-0.13127910775606152,28.0,Camden,2,Private room
51.475333669335356,-0.1334761467504344,69.0,Lambeth,2,Entire home/apt
51.55384130381348,-0.07200692271362986,26.0,Hackney,1,Private room
51.424093914827424,-0.2068847787561448,26.0,Merton,1,Private room
51.492793121218966,-0.25171765962266857,40.0,Hounslow,2,Private room
51.46270310362461,-0.12738955618281828,185.0,Lambeth,5,Entire home/apt
51.527029384139176,-0.1221726185517314,160.0,Camden,4,Entire home/apt
51.48499200776991,0.0027672525699689297,79.0,Greenwich,2,Private room
51.55006164460128,-0.12827580923209514,80.0,Islington,1,Private room
51.52652052613921,-0.0950689986432097,55.0,Islington,2,Private room
51.52860958952137,-0.11639439718854075,70.0,Camden,4,Entire home/apt
